Customer_ID,Customer_Name,Email,Phone,City,State,Customer_Type,Registeration_Date
C0679,Anjali Gupta,anjali.gupta@gmail.com,9780313235,hyderabad,telangana,Regular,2024-09-27 00:00:00
C0680,Neha Kaur,neha.kaur@gmail.com,7576775951,mumbai,maharashtra,Regular,2024-11-30 00:00:00
C0681,Suresh Verma,suresh.verma@gmail.com,7651149137,kolkata,west bengal,New,2024-03-07 00:00:00
C0684,Neha Joshi,neha.joshi@gmail.com,8317723211,vadodara,gujarat,Regular,2025-08-02 00:00:00
C0686,Nikhil Singh,nikhil.singh@gmail.com,9739951076,rajkot,gujarat,VIP,2024-05-31 00:00:00
C0687,Karan Reddy,karan.reddy@gmail.com,9943792834,delhi,delhi,VIP,2025-08-27 00:00:00
C0688,Anjali Joshi,unknown,9222971316,jaipur,rajasthan,New,2024-11-10 00:00:00
C0689,Pooja Desai,pooja.desai@gmail.com,Not Available,delhi,delhi,New,2023-09-18 00:00:00
C0690,Riya Shah,riya.shah@gmail.com,9284637470,delhi,delhi,VIP,2023-03-21 00:00:00
C0691,Karan Kumar,karan.kumar@gmail,9624029587,indore,madhya pradesh,Regular,2024-03-04 00:00:00
C0693,Sneha Yadav,sneha.yadav@gmail.com,7028448463,lucknow,uttar pradesh,New,2023-02-25 00:00:00
C0694,Riya Mehta,riya.mehta@gmail.com,8648606935,lucknow,uttar pradesh,Premium,2025-07-28 00:00:00
C0695,Rahul Kumar,rahul.kumar@gmail.com,8643396139,hyderabad,telangana,New,2025-04-17 00:00:00
C0696,Aditya Sharma,unknown,8590239196,indore,madhya pradesh,Premium,2025-08-24 00:00:00
C0697,Aditya Mishra,aditya.mishra@gmail.com,8632399901,ahmedabad,gujarat,Regular,2023-05-17 00:00:00
C0698,Rohan Sharma,rohan.sharma@gmail.com,9363746243,bhopal,madhya pradesh,Premium,2024-09-29 00:00:00
C0699,Isha Yadav,isha.yadav@gmail.com,7753890647,ahmedabad,gujarat,Regular,2024-09-12 00:00:00
C0700,Arjun Kumar,arjun.kumar@gmail.com,7266428954,kolkata,west bengal,Premium,2024-11-16 00:00:00
C0701,Amit Mishra,amit.mishra@gmail.com,9791275402,lucknow,uttar pradesh,New,2023-11-04 00:00:00
C0702,Vikas Chauhan,vikas.chauhan@gmail.com,8518681304,ahmedabad,gujarat,VIP,2023-03-20 00:00:00
C0703,Priya Kumar,priya.kumar@gmail.com,7640798731,lucknow,uttar pradesh,VIP,2023-08-06 00:00:00
C0704,Isha Singh,isha.singh@gmail.com,8743180954,rajkot,gujarat,VIP,2024-02-14 00:00:00
C0705,Isha Patel,isha.patel@gmail.com,8859067602,chennai,tamil nadu,VIP,2023-03-06 00:00:00
C0706,Rohan Kaur,rohan.kaur@gmail.com,9791716713,mumbai,maharashtra,Premium,2024-07-22 00:00:00
C0707,Sneha Chauhan,unknown,8811358735,chennai,tamil nadu,VIP,2023-07-05 00:00:00
C0708,Meena Patel,unknown,9994421136,lucknow,uttar pradesh,VIP,2025-11-26 00:00:00
C0709,Simran Desai,simran.desai@gmail.com,7530618370,ahmedabad,gujarat,Premium,2024-05-24 00:00:00
C0711,Sneha Verma,unknown,9845774616,delhi,delhi,Premium,2025-06-29 00:00:00
C0712,Aditya Patel,unknown,7724660700,ahmedabad,gujarat,Premium,2023-10-11 00:00:00
C0713,Sneha Yadav,sneha.yadav@gmail,7095504800,pune,maharashtra,Premium,2023-11-27 00:00:00
C0714,Priya Kumar,priya.kumar@gmail.com,8671187564,chennai,tamil nadu,New,2025-02-09 00:00:00
C0717,Sneha Mishra,sneha.mishra@gmail.com,8958494300,delhi,delhi,VIP,2025-01-29 00:00:00
C0719,Simran Sharma,simran.sharma@gmail.com,8722431820,hyderabad,telangana,New,2023-05-24 00:00:00
C0720,Neha Mehta,neha.mehta@gmail.com,8749282456,bhopal,madhya pradesh,Premium,2024-10-25 00:00:00
C0721,Anjali Yadav,anjali.yadav@gmail.com,9420671425,vadodara,gujarat,Premium,2025-06-27 00:00:00
C0722,Karan Singh,karan.singh@gmail.com,8195481928,lucknow,uttar pradesh,VIP,2025-08-31 00:00:00
C0724,Rahul Desai,rahul.desai@gmail.com,9859055095,chennai,tamil nadu,New,2023-07-21 00:00:00
C0725,Riya Desai,riya.desai@gmail.com,9635860024,lucknow,uttar pradesh,New,2024-10-10 00:00:00
C0726,Kavita Sharma,kavita.sharma@gmail.com,9233040884,bhopal,madhya pradesh,New,2023-05-30 00:00:00
C0727,Simran Verma,simran.verma@gmail.com,9365835550,surat,gujarat,VIP,2024-12-25 00:00:00
C0729,Sneha Joshi,sneha.joshi@gmail.com,7074059253,ahmedabad,gujarat,Regular,2024-10-05 00:00:00
C0730,Anjali Gupta,anjali.gupta@gmail.com,9982896336,jaipur,rajasthan,VIP,2024-05-04 00:00:00
C0731,Nikhil Patel,nikhil.patel@gmail.com,7017651775,mumbai,maharashtra,VIP,2025-11-15 00:00:00
C0732,Amit Gupta,amit.gupta@gmail.com,9775094726,vadodara,gujarat,New,2024-03-29 00:00:00
C0733,Karan Verma,karan.verma@gmail.com,7737761377,bhopal,madhya pradesh,VIP,2025-08-08 00:00:00
C0734,Riya Shah,riya.shah@gmail.com,7946785248,jaipur,rajasthan,Regular,2023-10-21 00:00:00
C0735,Neha Mishra,neha.mishra@gmail.com,7989329953,delhi,delhi,Regular,2025-07-28 00:00:00
C0737,Arjun Mishra,arjun.mishra@gmail.com,9045702848,bhopal,madhya pradesh,Regular,2024-03-16 00:00:00
C0739,Vikas Singh,unknown,Not Available,jaipur,rajasthan,New,2025-12-28 00:00:00
C0740,Suresh Singh,suresh.singh@gmail.com,7145998097,ahmedabad,gujarat,Regular,2025-05-30 00:00:00
C0741,Priya Kaur,priya.kaur@gmail.com,7751897503,delhi,delhi,Regular,2023-11-05 00:00:00
C0742,Aditya Yadav,aditya.yadav@gmail.com,7125058196,indore,madhya pradesh,VIP,2023-03-25 00:00:00
C0743,Riya Kaur,riya.kaur@gmail.com,8042571199,hyderabad,telangana,VIP,2025-05-22 00:00:00
C0744,Karan Kaur,karan.kaur@gmail.com,9119513018,delhi,delhi,Regular,2023-04-25 00:00:00
C0745,Isha Gupta,isha.gupta@gmail.com,8817865363,ahmedabad,gujarat,VIP,2024-11-09 00:00:00
C0746,Vikas Chauhan,vikas.chauhan@gmail.com,7469306919,rajkot,gujarat,VIP,2024-10-06 00:00:00
C0747,Isha Shah,isha.shah@gmail.com,7319372311,bengaluru,karnataka,New,2023-12-28 00:00:00
C0749,Rohan Patel,rohan.patel@gmail.com,8663894274,chennai,tamil nadu,New,2023-01-17 00:00:00
C0751,Vikas Kaur,vikas.kaur@gmail.com,9061386599,jaipur,rajasthan,Premium,2023-02-28 00:00:00
C0752,Pooja Kumar,pooja.kumar@gmail.com,7763251269,kolkata,west bengal,New,2025-01-20 00:00:00
C0753,Nikhil Patel,nikhil.patel@gmail.com,8620054076,surat,gujarat,VIP,2025-06-18 00:00:00
C0754,Rohan Joshi,rohan.joshi@gmail.com,9808185031,surat,gujarat,VIP,2024-12-08 00:00:00
C0755,Kavita Kaur,kavita.kaur@gmail.com,8429031013,kolkata,west bengal,VIP,2025-06-27 00:00:00
C0757,Isha Singh,isha.singh@gmail.com,7831066348,mumbai,maharashtra,VIP,2024-01-17 00:00:00
C0759,Arjun Desai,arjun.desai@gmail.com,9401022668,lucknow,uttar pradesh,VIP,2023-10-15 00:00:00
C0760,Mohit Gupta,mohit.gupta@gmail.com,8836901321,bengaluru,karnataka,Regular,2025-10-31 00:00:00
C0761,Riya Shah,riya.shah@gmail.com,9522607583,kolkata,west bengal,Regular,2024-04-25 00:00:00
C0762,Rahul Yadav,rahul.yadav@gmail.com,9244294928,ahmedabad,gujarat,Premium,2025-02-05 00:00:00
C0763,Vikas Singh,vikas.singh@gmail.com,8225427052,jaipur,rajasthan,VIP,2024-01-09 00:00:00
C0764,Sneha Kaur,sneha.kaur@gmail.com,8153561013,bhopal,madhya pradesh,VIP,2023-06-26 00:00:00
C0765,Rohan Patel,rohan.patel@gmail.com,9988355499,kolkata,west bengal,Regular,2023-07-30 00:00:00
C0767,Aditya Kaur,aditya.kaur@gmail.com,8239573053,jaipur,rajasthan,VIP,2025-01-26 00:00:00
C0768,Nikhil Reddy,nikhil.reddy@gmail.com,8171630795,hyderabad,telangana,Premium,2026-01-05 00:00:00
C0769,Aditya Kumar,aditya.kumar@gmail.com,7232564616,bengaluru,karnataka,VIP,2023-12-31 00:00:00
C0770,Suresh Gupta,suresh.gupta@gmail.com,8670091632,vadodara,gujarat,New,2025-10-27 00:00:00
C0771,Kavita Verma,kavita.verma@gmail.com,7351784589,jaipur,rajasthan,New,2025-07-11 00:00:00
C0772,Karan Verma,karan.verma@gmail.com,8533192415,indore,madhya pradesh,New,2023-11-18 00:00:00
C0773,Kavita Mehta,kavita.mehta@gmail.com,9703425939,chennai,tamil nadu,Premium,2025-11-07 00:00:00
C0775,Vikas Kumar,vikas.kumar@gmail.com,7190420322,pune,maharashtra,Regular,2023-02-11 00:00:00
C0779,Neha Joshi,neha.joshi@gmail.com,7714531298,kolkata,west bengal,Premium,2024-01-25 00:00:00
C0781,Pooja Kaur,pooja.kaur@gmail.com,8459535801,pune,maharashtra,Regular,2025-03-26 00:00:00
C0782,Simran Joshi,simran.joshi@gmail.com,9228932714,chennai,tamil nadu,VIP,2025-07-18 00:00:00
C0783,Kavita Yadav,kavita.yadav@gmail.com,9560345306,lucknow,uttar pradesh,Regular,2024-07-24 00:00:00
C0785,Meena Kaur,meena.kaur@gmail.com,7359993773,mumbai,maharashtra,VIP,2024-05-16 00:00:00
C0786,Aditya Singh,aditya.singh@gmail.com,7685583357,ahmedabad,gujarat,Premium,2023-06-19 00:00:00
C0788,Rahul Singh,rahul.singh@gmail.com,9034368522,pune,maharashtra,New,2025-06-29 00:00:00
C0789,Riya Verma,riya.verma@gmail.com,7649306170,indore,madhya pradesh,Premium,2024-05-16 00:00:00
C0790,Sneha Joshi,sneha.joshi@gmail.com,8872853413,delhi,delhi,Regular,2025-09-03 00:00:00
C0791,Aditya Desai,aditya.desai@gmail.com,9149484176,vadodara,gujarat,Regular,2023-12-11 00:00:00
C0792,Sneha Joshi,sneha.joshi@gmail.com,9421225455,lucknow,uttar pradesh,New,2024-07-03 00:00:00
C0793,Rohan Chauhan,rohan.chauhan@gmail.com,9559721644,surat,gujarat,Regular,2024-08-21 00:00:00
C0794,Sneha Joshi,sneha.joshi@gmail.com,8870778191,indore,madhya pradesh,Premium,2024-01-01 00:00:00
C0798,Nikhil Kaur,nikhil.kaur@gmail.com,7002456273,hyderabad,telangana,VIP,2025-10-28 00:00:00
C0799,Nikhil Patel,nikhil.patel@gmail.com,7435039291,bhopal,madhya pradesh,Regular,2024-11-12 00:00:00
C0800,Anjali Desai,anjali.desai@gmail.com,9520801229,bengaluru,karnataka,Premium,2025-02-25 00:00:00
C0801,Mohit Sharma,mohit.sharma@gmail.com,7542153826,ahmedabad,gujarat,VIP,2024-07-06 00:00:00
C0802,Suresh Shah,suresh.shah@gmail.com,9490882519,lucknow,uttar pradesh,Regular,2024-12-31 00:00:00
C0803,Aditya Shah,aditya.shah@gmail.com,7208954648,bhopal,madhya pradesh,Regular,2025-04-12 00:00:00
C0804,Pooja Desai,pooja.desai@gmail.com,9853978147,surat,gujarat,New,2025-03-01 00:00:00
C0806,Vikas Shah,vikas.shah@gmail.com,9603647189,bengaluru,karnataka,VIP,2023-02-19 00:00:00
C0807,Neha Mehta,neha.mehta@gmail.com,7902962666,mumbai,maharashtra,Premium,2023-05-13 00:00:00
C0808,Aditya Mishra,aditya.mishra@gmail.com,9951331472,rajkot,gujarat,New,2024-06-30 00:00:00
C0809,Vikas Patel,vikas.patel@gmail.com,Not Available,ahmedabad,gujarat,Regular,2023-08-14 00:00:00
C0811,Karan Kaur,karan.kaur@gmail.com,7179984654,pune,maharashtra,New,2025-09-20 00:00:00
C0813,Nikhil Yadav,nikhil.yadav@gmail.com,7254542263,jaipur,rajasthan,Regular,2023-11-18 00:00:00
C0814,Vikas Gupta,vikas.gupta@gmail.com,8570267413,lucknow,uttar pradesh,Premium,2023-02-20 00:00:00
C0815,Riya Shah,riya.shah@gmail.com,7935572425,delhi,delhi,Regular,2024-09-30 00:00:00
C0816,Suresh Joshi,suresh.joshi@gmail.com,9518389281,indore,madhya pradesh,Premium,2024-01-29 00:00:00
C0817,Priya Mishra,unknown,7583058549,jaipur,rajasthan,Regular,2024-10-30 00:00:00
C0818,Pooja Verma,pooja.verma@gmail.com,7719442108,surat,gujarat,Regular,2025-05-08 00:00:00
C0819,Pooja Singh,pooja.singh@gmail.com,7362490731,delhi,delhi,Premium,2024-11-09 00:00:00
C0821,Rohan Gupta,rohan.gupta@gmail.com,7508406998,chennai,tamil nadu,Regular,2024-09-19 00:00:00
C0822,Meena Verma,meena.verma@gmail.com,7683749521,lucknow,uttar pradesh,Premium,2023-09-05 00:00:00
C0824,Nikhil Joshi,nikhil.joshi@gmail.com,7215686308,bengaluru,karnataka,New,2023-04-03 00:00:00
C0825,Suresh Verma,suresh.verma@gmail,8947957237,ahmedabad,gujarat,New,2023-07-10 00:00:00
C0826,Kavita Desai,kavita.desai@gmail.com,8778948768,vadodara,gujarat,Premium,2025-10-25 00:00:00
C0827,Kavita Verma,kavita.verma@gmail.com,9249936731,ahmedabad,gujarat,New,2025-12-13 00:00:00
C0828,Arjun Mehta,unknown,7803982387,rajkot,gujarat,New,2023-08-01 00:00:00
C0830,Neha Sharma,neha.sharma@gmail.com,8473508573,chennai,tamil nadu,New,2023-07-07 00:00:00
C0831,Suresh Mehta,suresh.mehta@gmail.com,7518842513,chennai,tamil nadu,Premium,2024-01-03 00:00:00
C0832,Arjun Patel,arjun.patel@gmail.com,8883652701,chennai,tamil nadu,Premium,2025-12-25 00:00:00
C0833,Kavita Chauhan,kavita.chauhan@gmail.com,7769945233,ahmedabad,gujarat,VIP,2023-01-21 00:00:00
C0835,Neha Kumar,neha.kumar@gmail.com,8767792297,bhopal,madhya pradesh,VIP,2024-05-08 00:00:00
C0838,Karan Desai,unknown,9881365834,lucknow,uttar pradesh,VIP,2024-06-10 00:00:00
C0839,Rohan Singh,rohan.singh@gmail.com,7441542090,vadodara,gujarat,New,2024-06-17 00:00:00
C0841,Suresh Patel,suresh.patel@gmail.com,8191198671,hyderabad,telangana,Premium,2023-02-27 00:00:00
C0842,Priya Chauhan,priya.chauhan@gmail.com,Not Available,delhi,delhi,Premium,2023-11-04 00:00:00
C0844,Mohit Kaur,mohit.kaur@gmail.com,8297896903,chennai,tamil nadu,Regular,2023-03-21 00:00:00
C0846,Aditya Reddy,aditya.reddy@gmail.com,7409585493,hyderabad,telangana,Premium,2025-06-09 00:00:00
C0848,Riya Verma,riya.verma@gmail,9413849014,kolkata,west bengal,VIP,2023-05-01 00:00:00
C0850,Suresh Verma,suresh.verma@gmail.com,7034780500,hyderabad,telangana,VIP,2024-01-19 00:00:00
C0851,Sneha Joshi,sneha.joshi@gmail.com,9698771618,mumbai,maharashtra,VIP,2025-12-29 00:00:00
C0853,Riya Reddy,riya.reddy@gmail.com,9004903816,vadodara,gujarat,VIP,2024-02-09 00:00:00
C0855,Anjali Yadav,anjali.yadav@gmail.com,9373077218,vadodara,gujarat,New,2025-10-09 00:00:00
C0860,Vikas Chauhan,vikas.chauhan@gmail.com,7627276995,vadodara,gujarat,New,2024-04-14 00:00:00
C0861,Suresh Reddy,suresh.reddy@gmail.com,9244473790,delhi,delhi,Premium,2024-11-30 00:00:00
C0862,Neha Patel,neha.patel@gmail.com,9622389093,hyderabad,telangana,Premium,2024-02-12 00:00:00
C0863,Rohan Singh,rohan.singh@gmail.com,7480745842,hyderabad,telangana,Regular,2023-09-29 00:00:00
C0864,Sneha Reddy,sneha.reddy@gmail.com,9990082548,chennai,tamil nadu,Regular,2024-10-12 00:00:00
C0865,Neha Singh,unknown,8871216424,hyderabad,telangana,VIP,2025-03-12 00:00:00
C0866,Vikas Mishra,vikas.mishra@gmail.com,8492180259,kolkata,west bengal,Regular,2023-11-07 00:00:00
C0867,Suresh Mehta,suresh.mehta@gmail.com,7746087503,vadodara,gujarat,VIP,2023-09-02 00:00:00
C0868,Anjali Yadav,anjali.yadav@gmail.com,8136108454,lucknow,uttar pradesh,New,2024-11-17 00:00:00
C0872,Sneha Mehta,sneha.mehta@gmail.com,9998458008,hyderabad,telangana,New,2023-07-21 00:00:00
C0873,Neha Patel,neha.patel@gmail.com,7676952884,lucknow,uttar pradesh,Regular,2025-08-22 00:00:00
C0874,Sneha Patel,sneha.patel@gmail.com,8018790736,delhi,delhi,New,2023-11-07 00:00:00
C0875,Suresh Verma,suresh.verma@gmail.com,8935866295,vadodara,gujarat,New,2025-03-26 00:00:00
C0876,Nikhil Chauhan,nikhil.chauhan@gmail.com,9632627835,rajkot,gujarat,Premium,2023-07-01 00:00:00
C0877,Isha Kumar,isha.kumar@gmail.com,8614729199,chennai,tamil nadu,Regular,2024-10-16 00:00:00
C0878,Rohan Desai,rohan.desai@gmail.com,7973129790,mumbai,maharashtra,Regular,2024-08-09 00:00:00
C0879,Neha Kaur,neha.kaur@gmail.com,9268426402,bhopal,madhya pradesh,Regular,2024-09-30 00:00:00
C0880,Priya Shah,priya.shah@gmail.com,8476678923,rajkot,gujarat,Regular,2025-02-16 00:00:00
C0881,Mohit Patel,mohit.patel@gmail.com,9952295757,rajkot,gujarat,Premium,2024-02-04 00:00:00
C0882,Neha Kumar,neha.kumar@gmail.com,9694860228,vadodara,gujarat,New,2024-03-16 00:00:00
C0883,Sneha Joshi,sneha.joshi@gmail.com,8113219231,lucknow,uttar pradesh,VIP,2025-04-17 00:00:00
C0884,Simran Chauhan,simran.chauhan@gmail.com,7347082594,jaipur,rajasthan,Premium,2024-08-27 00:00:00
C0885,Amit Yadav,amit.yadav@gmail.com,9551553388,bengaluru,karnataka,Regular,2023-04-04 00:00:00
C0887,Rahul Singh,rahul.singh@gmail.com,8854203954,kolkata,west bengal,Premium,2025-10-24 00:00:00
C0888,Aditya Yadav,aditya.yadav@gmail.com,9665691647,ahmedabad,gujarat,VIP,2024-01-21 00:00:00
C0889,Anjali Reddy,unknown,7241402174,bengaluru,karnataka,Regular,2023-12-13 00:00:00
C0891,Vikas Verma,vikas.verma@gmail.com,7065857791,rajkot,gujarat,VIP,2025-01-31 00:00:00
C0892,Pooja Reddy,pooja.reddy@gmail.com,9744267175,bengaluru,karnataka,Regular,2023-06-08 00:00:00
C0893,Meena Reddy,meena.reddy@gmail.com,9231752989,chennai,tamil nadu,New,2025-06-05 00:00:00
C0895,Nikhil Verma,unknown,8405905813,vadodara,gujarat,New,2023-07-27 00:00:00
C0896,Riya Kumar,riya.kumar@gmail.com,7529290976,surat,gujarat,Regular,2023-03-24 00:00:00
C0899,Arjun Kumar,arjun.kumar@gmail.com,9493613917,mumbai,maharashtra,VIP,2023-03-11 00:00:00
C0901,Aditya Sharma,aditya.sharma@gmail.com,7746196273,rajkot,gujarat,VIP,2024-03-21 00:00:00
C0902,Kavita Shah,kavita.shah@gmail.com,8302870199,jaipur,rajasthan,Premium,2024-08-23 00:00:00
C0903,Mohit Singh,mohit.singh@gmail,8995907669,hyderabad,telangana,Regular,2023-03-27 00:00:00
C0904,Riya Shah,unknown,8695447268,rajkot,gujarat,Regular,2025-05-13 00:00:00
C0907,Amit Desai,amit.desai@gmail.com,7994585896,bhopal,madhya pradesh,VIP,2023-12-18 00:00:00
C0908,Amit Desai,amit.desai@gmail.com,7323840346,bhopal,madhya pradesh,VIP,2025-11-14 00:00:00
C0909,Priya Reddy,priya.reddy@gmail.com,9863432302,rajkot,gujarat,Regular,2025-04-08 00:00:00
C0911,Suresh Desai,suresh.desai@gmail.com,8888654461,bhopal,madhya pradesh,Premium,2024-09-09 00:00:00
C0912,Rahul Gupta,rahul.gupta@gmail.com,8203423402,rajkot,gujarat,Regular,2024-08-29 00:00:00
C0914,Vikas Chauhan,vikas.chauhan@gmail.com,9280772748,rajkot,gujarat,New,2024-12-28 00:00:00
C0916,Isha Kaur,isha.kaur@gmail.com,8828385501,hyderabad,telangana,Regular,2023-01-11 00:00:00
C0917,Riya Yadav,riya.yadav@gmail.com,9740963777,bhopal,madhya pradesh,Regular,2024-07-11 00:00:00
C0918,Arjun Reddy,arjun.reddy@gmail.com,8638862478,indore,madhya pradesh,Regular,2025-08-10 00:00:00
C0920,Arjun Gupta,arjun.gupta@gmail.com,9921551603,delhi,delhi,New,2024-01-01 00:00:00
C0921,Anjali Singh,anjali.singh@gmail.com,9929454134,rajkot,gujarat,New,2024-01-04 00:00:00
C0922,Vikas Chauhan,vikas.chauhan@gmail.com,8620515349,jaipur,rajasthan,Regular,2023-02-23 00:00:00
C0926,Karan Mehta,karan.mehta@gmail.com,9913305623,hyderabad,telangana,New,2024-12-23 00:00:00
C0928,Priya Reddy,priya.reddy@gmail.com,8419179580,ahmedabad,gujarat,Regular,2024-05-14 00:00:00
C0929,Priya Gupta,priya.gupta@gmail.com,8119338568,bengaluru,karnataka,Regular,2024-09-07 00:00:00
C0933,Priya Reddy,priya.reddy@gmail.com,7533267960,bengaluru,karnataka,Premium,2024-10-09 00:00:00
C0934,Suresh Verma,suresh.verma@gmail.com,7884300678,rajkot,gujarat,New,2024-02-19 00:00:00
C0935,Vikas Yadav,vikas.yadav@gmail.com,9832661238,indore,madhya pradesh,Regular,2023-06-22 00:00:00
C0936,Sneha Chauhan,sneha.chauhan@gmail.com,8267622868,kolkata,west bengal,Regular,2023-01-07 00:00:00
C0937,Riya Kumar,riya.kumar@gmail.com,7295822679,bengaluru,karnataka,VIP,2025-05-15 00:00:00
C0938,Vikas Verma,vikas.verma@gmail.com,7334522402,hyderabad,telangana,Premium,2024-11-03 00:00:00
C0940,Isha Singh,isha.singh@gmail.com,7560448350,pune,maharashtra,New,2024-07-22 00:00:00
C0941,Anjali Desai,unknown,7855169963,mumbai,maharashtra,New,2025-07-31 00:00:00
C0943,Vikas Yadav,vikas.yadav@gmail.com,8348257414,chennai,tamil nadu,Premium,2025-11-20 00:00:00
C0944,Vikas Mehta,vikas.mehta@gmail.com,8865323193,delhi,delhi,New,2025-09-08 00:00:00
C0945,Rohan Kumar,rohan.kumar@gmail.com,8418415203,hyderabad,telangana,New,2025-12-09 00:00:00
C0947,Nikhil Verma,nikhil.verma@gmail.com,7354813720,kolkata,west bengal,VIP,2024-04-16 00:00:00
C0948,Arjun Shah,arjun.shah@gmail.com,7955863041,kolkata,west bengal,VIP,2025-05-04 00:00:00
C0950,Mohit Reddy,mohit.reddy@gmail.com,9650249767,jaipur,rajasthan,New,2025-03-07 00:00:00
